2016-01-01 00:00:00.0000000,36422873,126,129,55130.185
2016-01-01 00:15:00.0000000,36423865,126,129,55140.135
2016-01-01 00:30:00.0000000,36426842,126,129,55151.438
2016-01-01 00:45:00.0000000,36428884,126,129,55162.358
2016-01-01 01:00:00.0000000,36430414,126,129,55173.423
2016-01-01 01:15:00.0000000,36432929,126,129,55182.409
2016-01-01 01:30:00.0000000,36434107,126,129,55190.913
2016-01-01 01:45:00.0000000,36436903,126,129,55199.44
2016-01-01 02:00:00.0000000,36437784,126,129,55208.676
2016-01-01 02:15:00.0000000,36440937,126,129,55217.163
2016-01-01 02:30:00.0000000,36442978,126,129,55226.31
2016-01-01 02:45:00.0000000,36444550,126,129,55235.217
2016-01-01 03:00:00.0000000,36446968,126,129,55244.226
2016-01-01 03:15:00.0000000,36448438,126,129,55252.661
2016-01-01 03:30:00.0000000,36450962,126,129,55260.656
2016-01-01 03:45:00.0000000,36452009,126,129,55268.956
2016-01-01 04:00:00.0000000,36455001,126,129,55277.287
2016-01-01 04:15:00.0000000,36455817,126,129,55284.921
2016-01-01 04:30:00.0000000,36458793,126,129,55292.272
2016-01-01 04:45:00.0000000,36461014,126,129,55299.906
2016-01-01 05:00:00.0000000,36462495,126,129,55307.861
2016-01-01 05:15:00.0000000,36465044,126,129,55315.23
2016-01-01 05:30:00.0000000,36466058,126,129,55322.386
2016-01-01 05:45:00.0000000,36469039,126,129,55330.268
2016-01-01 06:00:00.0000000,36469863,126,129,55338.02
2016-01-01 06:15:00.0000000,36472965,126,129,55344.799
2016-01-01 06:30:00.0000000,36475093,126,129,55351.074
2016-01-01 06:45:00.0000000,36476482,126,129,55358.434
2016-01-01 07:00:00.0000000,36479090,126,129,55365.476
2016-01-01 07:15:00.0000000,36480222,126,129,55372.763
2016-01-01 07:30:00.0000000,36483131,126,129,55379.824
2016-01-01 07:45:00.0000000,36484033,126,129,55386.944
2016-01-01 08:00:00.0000000,36487119,126,129,55394.267
2016-01-01 08:15:00.0000000,36489167,126,129,55401.203
2016-01-01 08:30:00.0000000,36490639,126,129,55408.445
2016-01-01 08:45:00.0000000,36493147,126,129,55415.582
2016-01-01 09:00:00.0000000,36494235,126,129,55422.231
2016-01-01 09:15:00.0000000,36497172,126,129,55429.196
2016-01-01 09:30:00.0000000,36497997,126,129,55435.986
2016-01-01 09:45:00.0000000,36501175,126,129,55443.387
2016-01-01 10:00:00.0000000,36503227,126,129,55450.755
2016-01-01 10:15:00.0000000,36504715,126,129,55458.022
2016-01-01 10:30:00.0000000,36507205,126,129,55465.543
2016-01-01 10:45:00.0000000,36508130,126,129,55472.622
2016-01-01 11:00:00.0000000,36511240,126,129,55479.678
2016-01-01 11:15:00.0000000,36511983,126,129,55486.96
2016-01-01 11:30:00.0000000,36515172,126,129,55494.407
2016-01-01 11:45:00.0000000,36517280,126,129,55502.008
2016-01-01 12:00:00.0000000,36518742,126,129,55509.344
2016-01-01 12:15:00.0000000,36521297,126,129,55516.968
2016-01-01 12:30:00.0000000,36522309,126,129,55523.81
2016-01-01 12:45:00.0000000,36525285,126,129,55530.799
2016-01-01 13:00:00.0000000,36526096,126,129,55538.523
2016-01-01 13:15:00.0000000,36529243,126,129,55547.285
2016-01-01 13:30:00.0000000,36531311,126,129,55556.107
2016-01-01 13:45:00.0000000,36532728,126,129,55565.125
2016-01-01 14:00:00.0000000,36535331,126,129,55575.204
2016-01-01 14:15:00.0000000,36536343,126,129,55588.787
2016-01-01 14:30:00.0000000,36539326,126,129,55601.921
2016-01-01 14:45:00.0000000,36541371,126,129,55614.873
2016-01-01 15:00:00.0000000,36542877,126,129,55628.286
2016-01-01 15:15:00.0000000,36545382,126,129,55642.688
2016-01-01 15:30:00.0000000,36546400,126,129,55657.181
2016-01-01 15:45:00.0000000,36549402,126,129,55671.59
2016-01-01 16:00:00.0000000,36550323,126,129,55685.405
2016-01-01 16:15:00.0000000,36553433,126,129,55699.412
2016-01-01 16:30:00.0000000,36555436,126,129,55713.177
2016-01-01 16:45:00.0000000,36556945,126,129,55726.046
2016-01-01 17:00:00.0000000,36559436,126,129,55739.183
2016-01-01 17:15:00.0000000,36560435,126,129,55751.988
2016-01-01 17:30:00.0000000,36563423,126,129,55764.821
2016-01-01 17:45:00.0000000,36564190,126,129,55777.579
2016-01-01 18:00:00.0000000,36567267,126,129,55790.596
2016-01-01 18:15:00.0000000,36569492,126,129,55803.019
2016-01-01 18:30:00.0000000,36570851,126,129,55815.425
2016-01-01 18:45:00.0000000,36573489,126,129,55827.402
2016-01-01 19:00:00.0000000,36574272,126,129,55839.904
2016-01-01 19:15:00.0000000,36577512,126,129,55851.701
2016-01-01 19:30:00.0000000,36579532,126,129,55863.196
2016-01-01 19:45:00.0000000,36581058,126,129,55874.741
2016-01-01 20:00:00.0000000,36583540,126,129,55886.428
2016-01-01 20:15:00.0000000,36584530,126,129,55897.65
2016-01-01 20:30:00.0000000,36587545,126,129,55908.931
2016-01-01 20:45:00.0000000,36588220,126,129,55920.909
2016-01-01 21:00:00.0000000,36591481,126,129,55931.975
2016-01-01 21:15:00.0000000,36593586,126,129,55943.585
2016-01-01 21:30:00.0000000,36594910,126,129,55954.059
2016-01-01 21:45:00.0000000,36597588,126,129,55964.617
2016-01-01 22:00:00.0000000,36598517,126,129,55975.856
2016-01-01 22:15:00.0000000,36601619,126,129,55985.875
2016-01-01 22:30:00.0000000,36602356,126,129,55996.381
2016-01-01 22:45:00.0000000,36605461,126,129,56006.993
2016-01-01 23:00:00.0000000,36607625,126,129,56016.693
2016-01-01 23:15:00.0000000,36608978,126,129,56028.34
2016-01-01 23:30:00.0000000,36611657,126,129,56038.354
2016-01-01 23:45:00.0000000,36612587,126,129,56050.045
2016-01-02 00:00:00.0000000,36615673,126,129,56061.763
2016-01-02 00:15:00.0000000,36617728,126,129,56073.245
2016-01-02 00:30:00.0000000,36619120,126,129,56084.877
2016-01-02 00:45:00.0000000,36621719,126,129,56096.263
2016-01-02 01:00:00.0000000,36622713,126,129,56108.029
2016-01-02 01:15:00.0000000,36625713,126,129,56117.075
2016-01-02 01:30:00.0000000,36626517,126,129,56126.49
2016-01-02 01:45:00.0000000,36629719,126,129,56135.275
2016-01-02 02:00:00.0000000,36631782,126,129,56144.574
2016-01-02 02:15:00.0000000,36633142,126,129,56153.072
2016-01-02 02:30:00.0000000,36635747,126,129,56161.839
2016-01-02 02:45:00.0000000,36636793,126,129,56170.514
2016-01-02 03:00:00.0000000,36639778,126,129,56179.388
2016-01-02 03:15:00.0000000,36640573,126,129,56187.465
2016-01-02 03:30:00.0000000,36643765,126,129,56195.272
2016-01-02 03:45:00.0000000,36645813,126,129,56203.738
2016-01-02 04:00:00.0000000,36647293,126,129,56211.618
2016-01-02 04:15:00.0000000,36649829,126,129,56219.445
2016-01-02 04:30:00.0000000,36650962,126,129,56227.906
2016-01-02 04:45:00.0000000,36653826,126,129,56235.597
2016-01-02 05:00:00.0000000,36654892,126,129,56243.911
2016-01-02 05:15:00.0000000,36657875,126,129,56251.434
2016-01-02 05:30:00.0000000,36658630,126,129,56259.138
2016-01-02 05:45:00.0000000,36661686,126,129,56266.629
2016-01-02 06:00:00.0000000,36663896,126,129,56274.742
2016-01-02 06:15:00.0000000,36665081,126,129,56281.73
2016-01-02 06:30:00.0000000,36667903,126,129,56288.728
2016-01-02 06:45:00.0000000,36668914,126,129,56296.139
2016-01-02 07:00:00.0000000,36671891,126,129,56303.371
2016-01-02 07:15:00.0000000,36672702,126,129,56310.832
2016-01-02 07:30:00.0000000,36675789,126,129,56317.928
2016-01-02 07:45:00.0000000,36677943,126,129,56325.218
2016-01-02 08:00:00.0000000,36679215,126,129,56332.42
2016-01-02 08:15:00.0000000,36681965,126,129,56339.842
2016-01-02 08:30:00.0000000,36682938,126,129,56346.939
2016-01-02 08:45:00.0000000,36685965,126,129,56354.597
2016-01-02 09:00:00.0000000,36686721,126,129,56361.628
2016-01-02 09:15:00.0000000,36689962,126,129,56368.586
2016-01-02 09:30:00.0000000,36691967,126,129,56375.636
2016-01-02 09:45:00.0000000,36693353,126,129,56382.945
2016-01-02 10:00:00.0000000,36696024,126,129,56390.561
2016-01-02 10:15:00.0000000,36696962,126,129,56398.002
2016-01-02 10:30:00.0000000,36699998,126,129,56405.411
2016-01-02 10:45:00.0000000,36700735,126,129,56413.023
2016-01-02 11:00:00.0000000,36703569,126,129,56420.272
2016-01-02 11:15:00.0000000,36706067,126,129,56427.89
2016-01-02 11:30:00.0000000,36707128,126,129,56435.372
2016-01-02 11:45:00.0000000,36710056,126,129,56442.849
2016-01-02 12:00:00.0000000,36710940,126,129,56450.445
2016-01-02 12:15:00.0000000,36714087,126,129,56457.722
2016-01-02 12:30:00.0000000,36714742,126,129,56465.231
2016-01-02 12:45:00.0000000,36717648,126,129,56472.239
2016-01-02 13:00:00.0000000,36720136,126,129,56479.385
2016-01-02 13:15:00.0000000,36721323,126,129,56486.656
2016-01-02 13:30:00.0000000,36724156,126,129,56494.265
2016-01-02 13:45:00.0000000,36725048,126,129,56501.722
2016-01-02 14:00:00.0000000,36728118,126,129,56509.256
2016-01-02 14:15:00.0000000,36728813,126,129,56517.122
2016-01-02 14:30:00.0000000,36731834,126,129,56524.312
2016-01-02 14:45:00.0000000,36734167,126,129,56531.675
2016-01-02 15:00:00.0000000,36735343,126,129,56538.961
2016-01-02 15:15:00.0000000,36738189,126,129,56546.566
2016-01-02 15:30:00.0000000,36739089,126,129,56554.228
2016-01-02 15:45:00.0000000,36742184,126,129,56561.541
2016-01-02 16:00:00.0000000,36744203,126,129,56569.319
2016-01-02 16:15:00.0000000,36745543,126,129,56576.84
2016-01-02 16:30:00.0000000,36748241,126,129,56584.237
2016-01-02 16:45:00.0000000,36749253,126,129,56592.024
2016-01-02 17:00:00.0000000,36752254,126,129,56598.842
2016-01-02 17:15:00.0000000,36752992,126,129,56606.114
2016-01-02 17:30:00.0000000,36756269,126,129,56612.906
2016-01-02 17:45:00.0000000,36758269,126,129,56619.783
2016-01-02 18:00:00.0000000,36759710,126,129,56626.591
2016-01-02 18:15:00.0000000,36762325,126,129,56633.177
2016-01-02 18:30:00.0000000,36763158,126,129,56639.929
2016-01-02 18:45:00.0000000,36766317,126,129,56646.485
2016-01-02 19:00:00.0000000,36766924,126,129,56653.421
2016-01-02 19:15:00.0000000,36770294,126,129,56660.313
2016-01-02 19:30:00.0000000,36772351,126,129,56667.386
2016-01-02 19:45:00.0000000,36773629,126,129,56674.46
2016-01-02 20:00:00.0000000,36776348,126,129,56681.375
2016-01-02 20:15:00.0000000,36777300,126,129,56688.434
2016-01-02 20:30:00.0000000,36780335,126,129,56695.243
2016-01-02 20:45:00.0000000,36781041,126,129,56702.432
2016-01-02 21:00:00.0000000,36784343,126,129,56709.473
2016-01-02 21:15:00.0000000,36786410,126,129,56715.948
2016-01-02 21:30:00.0000000,36787747,126,129,56722.427
2016-01-02 21:45:00.0000000,36790399,126,129,56728.912
2016-01-02 22:00:00.0000000,36791367,126,129,56735.054
2016-01-02 22:15:00.0000000,36794427,126,129,56741.932
2016-01-02 22:30:00.0000000,36795087,126,129,56748.361
2016-01-02 22:45:00.0000000,36798345,126,129,56755.184
2016-01-02 23:00:00.0000000,36800433,126,129,56761.928
2016-01-02 23:15:00.0000000,36801658,126,129,56768.062
2016-01-02 23:30:00.0000000,36804455,126,129,56775.336
2016-01-02 23:45:00.0000000,36805375,126,129,56782.532
2016-01-03 00:00:00.0000000,36808461,126,129,56789.646
2016-01-03 00:15:00.0000000,36809209,126,129,56796.609
2016-01-03 00:30:00.0000000,36812303,126,129,56803.989
2016-01-03 00:45:00.0000000,36814530,126,129,56811.037
2016-01-03 01:00:00.0000000,36815661,126,129,56818.778
2016-01-03 01:15:00.0000000,36818563,126,129,56826.371
